CLIENTNUM,Customer_Age,Gender,Dependent_count,Education_Level,Marital_Status,Income_Category,Card_Category,Months_on_book,Total_Relationship_Count,Months_Inactive_12_mon,Contacts_Count_12_mon,Credit_Limit,Total_Revolving_Bal,Avg_Open_To_Buy,Total_Amt_Chng_Q4_Q1,Total_Trans_Amt,Total_Trans_Ct,Total_Ct_Chng_Q4_Q1,Avg_Utilization_Ratio
1154,51,M,1,Post-Graduate,Divorced,$120K +,Blue,31,1,3,2,4484.241339092222,0,4484.241339092222,1.1405625838263578,1273,22,0.0,0.1448873823199313
1155,46,M,2,Graduate,Single,$80K - $120K,Blue,42,1,4,5,1438.3,440,998.3,0.0,2759,68,0.0,0.42178669301765864
1156,42,M,0,Graduate,Married,Less than $40K,Blue,51,5,3,0,20845.470782177475,2096,18749.470782177475,0.0,2256,49,0.40329949833532547,0.0828954601886882
1157,52,F,5,High School,Single,Less than $40K,Blue,24,6,3,3,2076.4588510993344,929,1147.4588510993344,0.0,683,10,1.1276348417374362,0.02778544169388497
1158,40,M,3,Post-Graduate,Unknown,Less than $40K,Blue,29,4,4,0,6924.576538241245,0,6924.576538241245,0.0,3813,47,0.0,0.4875708157245217
1159,39,M,2,College,Single,$80K - $120K,Blue,56,2,3,3,1438.3,525,913.3,0.0,5156,70,1.0212014842479074,0.0
1160,41,F,2,High School,Single,$80K - $120K,Blue,35,3,2,4,1483.800838029083,1433,50.800838029083025,0.0,1999,44,1.3025663758550685,0.446525993910702
1161,47,F,1,Unknown,Single,$60K - $80K,Blue,33,2,2,2,19328.61600935398,0,19328.61600935398,0.8275014611533035,4790,70,0.0,0.0
1162,63,M,4,Graduate,Married,$40K - $60K,Blue,44,4,1,3,1438.3,1146,292.29999999999995,0.19329806865608878,1418,27,0.0,0.5956743020047843
1163,42,F,1,Unknown,Married,Less than $40K,Blue,29,1,6,3,5068.30391205484,0,5068.30391205484,0.5503030849553525,6133,79,0.815059307977286,0.4797661862310547
1164,41,F,0,Graduate,Married,Less than $40K,Blue,22,5,3,3,8057.933383367935,1565,6492.933383367935,0.0,4685,60,0.0,0.18643871289686073
1165,48,M,3,Unknown,Single,$60K - $80K,Blue,43,3,6,4,1438.3,882,556.3,1.118838519648597,2157,28,0.735227330814827,0.0
1166,48,F,2,Uneducated,Married,Unknown,Blue,42,4,4,3,14206.214661365993,2134,12072.214661365993,1.8994918582738218,510,10,0.8911212358560948,0.0
1167,50,M,2,Unknown,Single,$80K - $120K,Blue,22,6,1,1,13784.468576350519,41,13743.468576350519,0.275073716661014,1430,30,0.033490982795852386,0.44520650819396296
1168,28,M,5,Unknown,Single,$60K - $80K,Blue,36,2,2,5,1438.3,976,462.29999999999995,0.0,7735,127,2.5382197303675755,0.0
1169,46,M,3,Uneducated,Single,Less than $40K,Blue,36,2,5,3,20522.580822195374,362,20160.580822195374,0.3686633178452625,4660,78,0.25551981190606576,0.0
1170,57,F,1,Post-Graduate,Married,Unknown,Blue,45,5,2,0,6350.897907616555,1564,4786.897907616555,0.0,546,10,1.1700579945109584,0.999
1171,51,F,3,Graduate,Married,$60K - $80K,Blue,42,3,1,1,8512.173274454584,0,8512.173274454584,0.8086176342101492,8525,85,0.8760302914466647,0.0
1172,57,M,2,College,Married,Less than $40K,Blue,33,2,0,4,12301.859963870631,0,12301.859963870631,0.0,3556,46,0.0,0.0
1173,54,M,3,Doctorate,Single,Unknown,Blue,21,5,3,3,19364.06096702168,0,19364.06096702168,0.0,2285,76,0.0,0.3950432310552964
1174,47,M,5,College,Unknown,Less than $40K,Blue,50,5,4,3,13540.574160652879,1280,12260.574160652879,0.20366059681793008,5355,69,1.2252280576219343,0.2247322723279293
1175,49,M,1,Graduate,Single,$60K - $80K,Blue,44,5,5,1,9256.840020790565,232,9024.840020790565,1.6703354969169226,3391,63,1.0846058582688842,0.0
1176,52,F,4,High School,Single,$120K +,Blue,34,4,2,3,1438.3,984,454.29999999999995,0.9356000557622212,1593,25,1.0476787673676942,0.027995398041572
1177,47,F,2,College,Unknown,Less than $40K,Blue,56,2,5,3,10555.52057673541,701,9854.52057673541,1.9574364848500998,2297,42,0.6411802066794632,0.41307410291021524
1178,48,F,0,Unknown,Married,$40K - $60K,Blue,33,3,0,6,22277.52190065966,944,21333.52190065966,1.6816501873577359,4717,75,0.0,0.22640780543255723
1179,36,F,1,High School,Married,$120K +,Blue,36,3,2,3,3247.1662204287404,0,3247.1662204287404,0.16527602479115866,5653,97,1.0010442995101014,0.34931603444388126
1180,41,F,1,Graduate,Single,$60K - $80K,Blue,35,4,4,3,4273.179596518503,536,3737.179596518503,1.5574417732265449,9011,117,1.008556181930713,0.20549189790570704
1181,29,M,1,High School,Married,$80K - $120K,Blue,39,2,0,1,4030.3441700999183,0,4030.3441700999183,2.421534173324143,4963,62,0.3975856254552175,0.0
1182,35,F,3,Graduate,Married,$40K - $60K,Blue,13,2,2,1,1438.3,0,1438.3,0.3896000724251032,5538,94,1.4734510507931324,0.023321620234517004
1183,46,F,4,Unknown,Divorced,Less than $40K,Blue,42,5,3,1,1438.3,0,1438.3,1.3989799278626784,3474,49,3.6797412193770045,0.23689700626483134
1184,45,M,1,Uneducated,Single,$40K - $60K,Blue,42,3,5,2,1438.3,1388,50.299999999999955,0.0,2540,70,0.2536336222161724,0.0
1185,51,M,1,High School,Married,Less than $40K,Blue,31,6,2,0,5323.97055990271,134,5189.97055990271,0.0,6256,80,0.4997310818251838,0.0
1186,37,F,5,Unknown,Married,Less than $40K,Blue,29,3,1,2,1438.3,0,1438.3,0.0,5596,92,2.0277274326501833,0.0
1187,53,M,4,Graduate,Married,$80K - $120K,Blue,31,3,3,1,1438.3,830,608.3,1.1749588177278267,2654,41,0.5986568953146372,0.13388470061134455
1188,46,F,5,Uneducated,Married,$60K - $80K,Silver,34,3,4,0,1438.3,0,1438.3,1.5187848759936018,1863,27,0.3155398350660293,0.0
1189,45,F,0,College,Married,$40K - $60K,Silver,37,2,2,2,4878.908204752905,1068,3810.9082047529046,0.0,1370,17,1.1283021612746449,0.7415800829246741
1190,50,M,1,Graduate,Single,$80K - $120K,Blue,33,5,3,3,15200.255399875961,1316,13884.255399875961,0.3752264004235656,2887,49,1.3470802477991928,0.0
1191,43,M,4,High School,Married,Less than $40K,Blue,37,3,4,2,21768.306554352144,793,20975.306554352144,0.7935889281657271,1335,24,0.001429600976222467,0.05514881718398322
1192,43,F,5,Unknown,Single,$80K - $120K,Blue,30,3,2,5,2549.3263191712867,0,2549.3263191712867,2.7482511406171835,1283,46,0.0,0.8506841781091086
1193,43,F,2,High School,Married,Unknown,Blue,56,3,3,0,1438.3,1052,386.29999999999995,1.0343907904788998,3454,50,0.0,0.0
1194,55,F,1,Uneducated,Married,Less than $40K,Blue,34,5,0,4,1438.3,1338,100.29999999999995,1.53343490716238,3115,68,0.10780940937622552,0.30712466067799965
1195,42,M,1,Graduate,Married,Unknown,Blue,23,4,2,4,11691.133121748744,2203,9488.133121748744,0.12193981698011869,4436,98,1.5005711293748352,0.6046766391562863
1196,42,F,3,Uneducated,Single,Unknown,Blue,42,5,4,2,4738.509517022753,2373,2365.5095170227532,0.0,6276,86,0.0,0.2410062991582992
1197,46,F,3,Unknown,Married,Unknown,Blue,13,1,0,2,20293.85619372452,65,20228.85619372452,1.1508748295478202,5106,119,0.0,0.0
1198,50,F,4,High School,Married,$120K +,Blue,16,4,2,1,1438.3,1309,129.29999999999995,1.3478413243774756,5819,64,0.0,0.2190874947974249
1199,57,F,2,Graduate,Married,Unknown,Blue,34,5,4,1,1438.3,0,1438.3,0.0,2879,93,0.0,0.608426658007881
1200,42,F,5,Graduate,Married,Less than $40K,Blue,19,4,4,5,1438.3,960,478.29999999999995,2.6183589199507886,2169,42,0.0,0.2883494731198848
1201,55,M,3,Graduate,Single,Unknown,Blue,37,1,1,4,1438.3,1199,239.29999999999995,0.0,5591,85,1.0556290540251068,0.999
1202,44,F,5,Graduate,Married,$40K - $60K,Blue,34,3,4,0,1438.3,0,1438.3,0.5950657970397962,5188,67,0.0,0.2581671414377257
1203,39,M,1,College,Married,Less than $40K,Blue,47,6,3,3,11529.701782648572,1471,10058.701782648572,0.6704448538626399,8067,119,0.0,0.37477738224647716
1204,46,F,2,Graduate,Single,Unknown,Blue,48,5,3,4,3807.3505606910458,1771,2036.3505606910458,1.5651058679229088,1830,27,1.9839997605957822,0.0
1205,44,F,5,Uneducated,Unknown,$40K - $60K,Blue,33,4,3,3,9276.521173024359,0,9276.521173024359,2.469959700820082,4318,59,0.0,0.6110742031207159
1206,46,M,3,Graduate,Single,$80K - $120K,Blue,17,4,2,2,4058.7439374423575,223,3835.7439374423575,0.0,3931,64,1.4262242061270765,0.49574165124372715
1207,57,F,5,College,Single,$120K +,Blue,20,4,5,6,1767.3196081780998,1515,252.31960817809977,2.542866680366415,5438,87,0.0,0.6032005468131569
1208,44,M,5,College,Single,Less than $40K,Blue,32,3,6,4,1878.192505373785,0,1878.192505373785,1.3020045570982164,2086,30,0.5729039110306264,0.29427298327910606
1209,68,M,1,Graduate,Married,$80K - $120K,Blue,28,4,3,6,1438.3,683,755.3,0.08188653992576456,6319,89,0.3836232583722664,0.3004553993997644
1210,64,F,5,Unknown,Single,$120K +,Blue,38,3,6,6,6731.114644673747,2039,4692.114644673747,0.0,4406,58,2.8862656982020978,0.10526988957613537
1211,57,M,0,Graduate,Single,$40K - $60K,Blue,38,3,2,2,24341.08209357193,0,24341.08209357193,1.423014833154062,1677,37,0.0,0.0
1212,38,M,1,Graduate,Single,$80K - $120K,Silver,41,6,3,3,8463.193003142074,1490,6973.193003142074,0.0,2840,62,0.0864147375627955,0.2814732350609175
1213,39,F,4,Graduate,Single,$40K - $60K,Blue,31,3,6,0,2190.997996913078,24,2166.997996913078,0.0,1578,49,0.5565103136486975,0.47029360089457173
1214,48,F,3,Unknown,Married,$80K - $120K,Blue,33,4,2,2,1438.3,1253,185.29999999999995,0.29914880084256634,2851,60,0.6731495360212594,0.4965681897553075
1215,36,M,4,Uneducated,Married,Less than $40K,Blue,35,3,0,4,8448.10131492795,715,7733.10131492795,0.0,5443,51,0.0,0.0
1216,55,F,3,Graduate,Single,$80K - $120K,Blue,43,5,0,3,1438.3,2517,3.0,0.0,8603,139,3.053116452122234,0.19550889314171627
1217,42,F,3,Uneducated,Unknown,$80K - $120K,Blue,35,3,0,5,18373.425758696823,290,18083.425758696823,3.0542451805301747,8831,116,0.10654348261095148,0.44275795589190214
1218,62,F,2,High School,Married,$40K - $60K,Blue,39,3,4,6,6367.61535810543,871,5496.61535810543,0.8026784226992209,5523,89,1.410259805255491,0.5595232272748644
1219,32,M,2,Graduate,Married,Less than $40K,Blue,33,1,2,3,18018.1750724436,901,17117.1750724436,0.0,5056,72,0.11124802890806335,0.0
1220,37,F,4,Graduate,Married,Less than $40K,Blue,20,1,4,2,10783.45373865446,1384,9399.45373865446,1.2067395207921725,4773,70,0.0,0.56514666920383
1221,42,F,2,Graduate,Single,$80K - $120K,Blue,40,3,3,3,4084.39109406456,1330,2754.39109406456,0.14093059484288983,3782,58,0.43270020230462425,0.0
1222,40,F,2,High School,Married,$40K - $60K,Blue,42,3,3,1,9117.007729395684,722,8395.007729395684,0.0,3366,63,0.0,0.02114494726638816
1223,55,F,4,Graduate,Single,$60K - $80K,Blue,39,4,2,2,1438.3,824,614.3,1.4393738244812577,4022,60,0.0,0.0
1224,50,F,0,Unknown,Single,Less than $40K,Blue,45,2,5,5,19094.39916245214,1059,18035.39916245214,0.30854410699668716,3840,72,0.0,0.0
1225,34,M,4,High School,Married,Less than $40K,Blue,43,1,2,3,1438.3,1300,138.29999999999995,0.0,1765,36,0.3929520909177995,0.0
1226,53,M,4,College,Married,$80K - $120K,Blue,26,4,2,0,5430.337448085528,1324,4106.337448085528,0.0,2473,35,1.7621729234429235,0.0
1227,44,M,2,Graduate,Divorced,Less than $40K,Blue,42,5,2,3,17992.370313125597,1530,16462.370313125597,0.37581004324143047,5442,62,0.0,0.0
1228,42,M,3,Graduate,Single,$80K - $120K,Blue,27,4,1,4,4490.100920700669,196,4294.100920700669,1.7125052045810407,4031,57,0.027470097543087824,0.14346063768301665
1229,51,F,1,Uneducated,Single,Less than $40K,Blue,44,3,3,0,1438.3,1042,396.29999999999995,0.04069513523616586,6509,90,1.1682404338099046,0.0
1230,27,M,5,Graduate,Single,$40K - $60K,Blue,32,5,0,3,16775.370169174228,222,16553.370169174228,1.5801319307245136,5860,106,0.0,0.025868490960253787
1231,39,M,1,High School,Divorced,$60K - $80K,Blue,34,3,2,3,1438.3,670,768.3,0.0,3305,49,2.329799388353017,0.0
1232,50,F,3,College,Married,Less than $40K,Blue,31,4,0,5,6680.396284046289,0,6680.396284046289,0.49288385483032926,1455,21,0.0,0.23479783834694878
1233,51,F,4,High School,Married,Less than $40K,Blue,48,1,0,0,22130.51703736683,0,22130.51703736683,0.4646277477843612,6361,81,1.76709956871691,0.16684212972009105
1234,61,F,2,Graduate,Married,$60K - $80K,Blue,40,5,5,6,1438.3,0,1438.3,0.0,701,10,0.14421209214663905,0.2978500440381854
1235,48,F,0,High School,Single,$80K - $120K,Blue,42,6,0,3,1438.3,13,1425.3,2.709760586823892,683,10,1.0470447699446235,0.01844660440619128
1236,42,M,2,Graduate,Married,$80K - $120K,Blue,53,2,0,4,19546.056292040055,0,19546.056292040055,1.604188490167556,5516,68,0.03368514581692317,0.41745285230177354
1237,47,F,2,Graduate,Divorced,$40K - $60K,Blue,38,1,6,2,11156.035623532996,1557,9599.035623532996,1.0916883882404056,2610,34,0.9162217659736827,0.4670258845060654
1238,37,F,0,High School,Married,Unknown,Blue,38,3,2,3,10096.03868179436,395,9701.03868179436,0.4470600939139068,5893,91,1.0277576365765697,0.5025025126839376
1239,44,F,3,High School,Single,Less than $40K,Gold,26,4,1,1,12125.92200127168,117,12008.92200127168,0.0,1330,18,0.3728814504152058,0.6793240199307911
1240,55,M,5,High School,Single,$60K - $80K,Blue,34,3,1,1,20036.088610419596,524,19512.088610419596,1.5640489877769892,4604,55,0.0,0.33270008651226823
1241,36,M,2,Uneducated,Unknown,$60K - $80K,Blue,30,4,4,2,1438.3,2517,3.0,2.3109077438767365,3734,48,0.7682926479087584,0.47466310770833753
1242,60,M,2,High School,Single,$80K - $120K,Blue,28,3,3,2,2094.725534853139,2269,3.0,1.106702626214857,1723,25,0.2560113770193843,0.0
1243,52,F,4,Graduate,Married,$40K - $60K,Blue,35,2,1,6,2568.934245436397,1553,1015.9342454363968,1.0247707229681495,3831,62,1.6230463066560805,0.6037010304091921
1244,54,F,5,College,Unknown,$60K - $80K,Blue,37,3,5,4,1438.3,261,1177.3,1.9981582554985207,1243,27,0.5096081935009726,0.1578231114961563
1245,31,F,4,Uneducated,Single,Less than $40K,Blue,47,4,2,6,1438.3,1639,3.0,0.93461271747072,1799,30,0.0,0.25078507398879635
1246,47,F,3,Graduate,Single,$40K - $60K,Blue,36,2,4,2,13629.552422562021,1682,11947.552422562021,0.8533520661399051,5887,57,1.1357129182851124,0.3440497631644829
1247,55,F,4,Uneducated,Unknown,$40K - $60K,Blue,28,3,1,3,11809.131654201818,0,11809.131654201818,0.23267375782967714,5484,87,2.116815977179302,0.8364987536064145
1248,50,M,4,Uneducated,Single,$60K - $80K,Blue,28,5,0,4,30443.854727830632,1909,28534.854727830632,1.420502279660041,6771,89,1.468567188188426,0.4207940673598064
1249,46,M,5,High School,Single,$60K - $80K,Blue,32,2,3,0,4002.5479100303864,255,3747.5479100303864,0.4905441903084963,4115,59,2.542404896160962,0.7551901102342226
1250,35,F,0,Uneducated,Single,$80K - $120K,Blue,48,6,4,3,1952.6010461833885,0,1952.6010461833885,0.0,4700,62,0.0,0.0
1251,55,F,4,High School,Married,$60K - $80K,Blue,41,6,3,3,14713.174717586167,80,14633.174717586167,0.6725547619741208,1807,31,3.187555069103383,0.0
1252,32,M,5,Graduate,Married,Less than $40K,Blue,30,5,4,4,5626.891685302313,568,5058.891685302313,0.0,5703,73,1.2979833694111855,0.2403929535975789
1253,52,F,1,Graduate,Single,Less than $40K,Blue,31,1,4,2,18561.949485578818,0,18561.949485578818,1.5981895976718328,2759,67,0.017957023453064047,0.0
1254,36,M,2,Post-Graduate,Single,$80K - $120K,Blue,36,5,3,3,18092.24603531541,2375,15717.24603531541,0.8260081560612036,2592,55,0.17181503213415683,0.7628274248887521
1255,48,F,1,Graduate,Single,Less than $40K,Blue,36,4,2,1,1438.3,1810,3.0,1.3129403438248104,9337,116,0.0,0.14684155022028234
1256,54,M,5,High School,Single,Less than $40K,Blue,27,6,3,3,1438.3,828,610.3,1.5798772897191666,6038,94,1.5581640621986077,0.018509853376795976
1257,56,M,1,College,Married,Unknown,Blue,13,3,4,4,1438.3,686,752.3,0.0,5791,75,0.5422126481826849,0.0
1258,29,F,2,Graduate,Single,Unknown,Silver,14,2,4,2,13024.042114706066,0,13024.042114706066,0.3261734972374042,3586,50,1.0390840055145556,0.0
1259,40,F,5,High School,Married,$80K - $120K,Blue,21,4,2,1,12993.41578978537,328,12665.41578978537,0.14858089831274868,9445,126,1.4165844580507296,0.0
1260,44,F,2,Uneducated,Married,Unknown,Blue,27,2,3,0,6406.6814870701855,271,6135.6814870701855,1.6320172051500577,3422,45,0.0,0.0
1261,64,M,1,High School,Married,$60K - $80K,Blue,48,3,3,1,23282.34488341865,0,23282.34488341865,0.13391971044316275,2136,38,2.214216020268073,0.46732466225541797
1262,52,F,4,Graduate,Single,$120K +,Blue,51,3,3,3,1438.3,753,685.3,0.0,3991,55,0.0,0.41179697984005814
1263,47,M,0,College,Married,Unknown,Blue,35,2,2,5,1438.3,1626,3.0,0.6464775753625862,2632,33,0.8040903003680423,0.0
1264,51,M,3,High School,Married,Less than $40K,Blue,35,6,1,3,1438.3,1049,389.29999999999995,2.1897388806802605,10132,139,0.1580279064689899,0.0
1265,50,M,2,High School,Divorced,$40K - $60K,Blue,43,3,0,5,1438.3,1028,410.29999999999995,2.2447139866730375,5790,62,0.0,0.5464371275585831
1266,38,M,4,Uneducated,Married,Less than $40K,Blue,44,4,3,5,14254.02345016516,0,14254.02345016516,0.0,8947,107,0.4957254898672099,0.8288884828752536
1267,40,F,5,Uneducated,Married,$60K - $80K,Blue,26,4,0,6,17232.730345681375,0,17232.730345681375,0.27619099861116075,4009,69,1.5590056559615089,0.4054209778021627
1268,44,F,0,Uneducated,Married,$40K - $60K,Blue,44,3,1,6,13873.964677778924,669,13204.964677778924,0.17527088699499205,1827,28,0.1983089635940598,0.21386579614310247
1269,31,F,2,High School,Married,$80K - $120K,Blue,45,3,3,6,1438.3,0,1438.3,1.5242415327426584,2496,46,0.0,0.0
1270,52,M,5,Graduate,Married,$40K - $60K,Blue,18,5,4,4,5379.857649793148,1847,3532.857649793148,0.0,4559,56,0.0,0.2831768251555127
1271,52,M,2,High School,Single,$60K - $80K,Blue,40,6,1,1,7674.715548539494,0,7674.715548539494,0.0,5331,71,2.1319631335139246,0.0
1272,49,M,3,High School,Single,Less than $40K,Blue,43,5,5,4,17121.02959151402,196,16925.02959151402,0.9351538245080828,6474,90,1.3479778862671061,0.0
1273,47,F,0,Unknown,Married,$120K +,Blue,40,4,2,3,9453.131643475055,1266,8187.131643475055,0.0,4224,59,0.40425998890157916,0.0
1274,42,M,0,Graduate,Married,$40K - $60K,Blue,40,2,2,4,7082.452389392823,1570,5512.452389392823,2.3360475040158617,4987,77,0.0,0.0
1275,53,F,1,High School,Married,Less than $40K,Blue,26,3,2,4,7860.509313267378,0,7860.509313267378,0.0,3741,53,3.0205580979504094,0.749462242196917
1276,44,F,1,Graduate,Single,Unknown,Blue,26,4,3,0,9367.724454246409,620,8747.724454246409,0.37645601588172034,3059,42,0.19085910530112993,0.21575182862915387
1277,44,M,1,Post-Graduate,Divorced,$60K - $80K,Blue,22,2,4,5,12002.26244585127,698,11304.26244585127,2.2089038374518926,4378,63,0.0,0.4913159331611501
1278,42,F,3,Unknown,Single,$80K - $120K,Blue,38,3,1,5,9909.432846695996,781,9128.432846695996,1.3206452066310008,2311,42,2.183310960936008,0.36884932479921906
1279,48,F,3,College,Married,Less than $40K,Blue,47,4,1,6,6303.538913620736,0,6303.538913620736,0.6334305621271352,3266,36,0.06368509599730499,0.32406553525744086
1280,43,F,3,Uneducated,Married,Less than $40K,Blue,45,3,4,3,10423.924600109482,1112,9311.924600109482,1.326265584297843,3848,52,0.021125248952632236,0.2624388609120737
1281,55,F,0,College,Married,Unknown,Blue,24,5,1,1,4386.714882093494,607,3779.7148820934945,1.0331187218476399,859,11,2.0675306029104763,0.14600712039593877
1282,63,M,5,Graduate,Divorced,$40K - $60K,Blue,30,4,1,5,1438.3,561,877.3,1.2726946725621606,2737,62,2.190684828733296,0.0
1283,43,M,2,Graduate,Married,$40K - $60K,Blue,49,4,2,0,1438.3,0,1438.3,0.4750867426437999,5800,72,0.0,0.36018820328730566
1284,52,F,3,Doctorate,Single,Less than $40K,Blue,32,5,0,3,13091.306548258191,1683,11408.306548258191,0.5069849354884788,3981,51,0.0,0.0
1285,42,F,2,Uneducated,Divorced,$120K +,Blue,26,4,0,3,18463.749364561605,625,17838.749364561605,0.45995674079532345,2882,58,0.0,0.0
1286,53,F,0,Uneducated,Married,$120K +,Blue,51,5,0,5,1806.9134381421572,915,891.9134381421572,1.0230676225244506,7906,93,0.0,0.035133765955332574
1287,34,M,2,High School,Single,$60K - $80K,Blue,27,3,0,5,1438.3,586,852.3,0.0,1617,26,0.7591852319951453,0.8195510441300653
1288,51,M,2,Graduate,Divorced,$80K - $120K,Blue,27,6,0,0,16851.550471656854,891,15960.550471656854,0.5501260826795895,3266,39,1.7534566434813184,0.3234788044387368
1289,43,M,3,High School,Married,Unknown,Blue,54,4,3,3,4886.511735164855,2517,2369.511735164855,0.6926644822507741,6046,74,1.6243375690676745,0.0
1290,59,M,0,Uneducated,Divorced,Unknown,Blue,36,5,6,1,4217.166667199238,1477,2740.166667199238,1.40343456759802,1913,27,1.7664113553657748,0.11132148893109939
1291,31,F,4,Unknown,Single,$40K - $60K,Blue,43,3,4,3,10686.539599548705,0,10686.539599548705,0.0,4847,71,0.0,0.48676098012109775
1292,45,M,4,Post-Graduate,Married,Less than $40K,Blue,38,1,1,2,20995.29005291289,1004,19991.29005291289,0.8931302243299027,1206,23,0.0,0.0
1293,47,F,2,Unknown,Married,Less than $40K,Blue,40,2,0,0,9299.672796980765,1229,8070.672796980765,1.6053085502950917,2176,37,1.7041826669980442,0.0
1294,53,M,0,High School,Divorced,$40K - $60K,Blue,41,3,5,6,17262.588524619583,0,17262.588524619583,0.9953220385614874,4706,73,1.3117771223783403,0.21341561426591338
1295,33,M,1,Unknown,Married,$60K - $80K,Blue,24,3,5,2,1438.3,0,1438.3,0.8274292041904525,6326,84,0.9818315037629664,0.5893353913319644
1296,51,M,5,Graduate,Married,Less than $40K,Blue,30,3,2,4,16695.85012922132,0,16695.85012922132,0.0,5907,99,1.9877201091751635,0.5148576190078957
1297,45,M,0,Unknown,Married,$120K +,Blue,39,2,1,6,18354.04754586747,0,18354.04754586747,0.49665843794469544,9629,122,0.0,0.07203859482479222
1298,46,M,0,Graduate,Married,Less than $40K,Blue,31,3,0,6,1438.3,0,1438.3,0.681797658949017,4725,67,0.0,0.0
